x,y,z,Ground Truth
-0.037476,0.987793,-0.104492,leftSide
-0.037476,0.987793,-0.104492,leftSide
-0.037476,0.987793,-0.104492,leftSide
-0.037476,0.987793,-0.104492,leftSide
-0.037476,0.987793,-0.104492,leftSide
-0.037476,0.987793,-0.104492,leftSide
-0.037476,0.987793,-0.104492,leftSide
-0.037476,0.987793,-0.104492,leftSide
-0.036499,0.98584,-0.103149,leftSide
-0.036499,0.98584,-0.103149,leftSide
-0.036499,0.98584,-0.103149,leftSide
-0.036499,0.98584,-0.103149,leftSide
-0.036499,0.98584,-0.103149,leftSide
-0.036499,0.98584,-0.103149,leftSide
-0.036499,0.98584,-0.103149,leftSide
-0.038452,0.985229,-0.105469,leftSide
-0.038452,0.985229,-0.105469,leftSide
-0.038452,0.985229,-0.105469,leftSide
-0.038452,0.985229,-0.105469,leftSide
-0.038452,0.985229,-0.105469,leftSide
-0.038452,0.985229,-0.105469,leftSide
-0.038452,0.985229,-0.105469,leftSide
-0.038452,0.985229,-0.105469,leftSide
-0.040283,0.988281,-0.104736,leftSide
-0.040283,0.988281,-0.104736,leftSide
-0.040283,0.988281,-0.104736,leftSide
-0.040283,0.988281,-0.104736,leftSide
-0.040283,0.988281,-0.104736,leftSide
-0.040283,0.988281,-0.104736,leftSide
-0.040283,0.988281,-0.104736,leftSide
-0.040283,0.988281,-0.104736,leftSide
-0.040894,0.988159,-0.099365,leftSide
-0.040894,0.988159,-0.099365,leftSide
-0.040894,0.988159,-0.099365,leftSide
-0.040894,0.988159,-0.099365,leftSide
-0.040894,0.988159,-0.099365,leftSide
-0.040894,0.988159,-0.099365,leftSide
-0.040894,0.988159,-0.099365,leftSide
-0.039673,0.981323,-0.096069,leftSide
-0.039673,0.981323,-0.096069,leftSide
-0.039673,0.981323,-0.096069,leftSide
-0.039673,0.981323,-0.096069,leftSide
-0.039673,0.981323,-0.096069,leftSide
-0.039673,0.981323,-0.096069,leftSide
-0.039673,0.981323,-0.096069,leftSide
-0.039673,0.981323,-0.096069,leftSide
-0.039062,0.978027,-0.092163,leftSide
-0.039062,0.978027,-0.092163,leftSide
-0.039062,0.978027,-0.092163,leftSide
-0.039062,0.978027,-0.092163,leftSide
-0.039062,0.978027,-0.092163,leftSide
-0.039062,0.978027,-0.092163,leftSide
-0.039062,0.978027,-0.092163,leftSide
-0.040039,0.980225,-0.089233,leftSide
-0.040039,0.980225,-0.089233,leftSide
-0.040039,0.980225,-0.089233,leftSide
-0.040039,0.980225,-0.089233,leftSide
-0.040039,0.980225,-0.089233,leftSide
-0.040039,0.980225,-0.089233,leftSide
-0.040039,0.980225,-0.089233,leftSide
-0.040039,0.980225,-0.089233,leftSide
-0.03894,0.985474,-0.085449,leftSide
-0.03894,0.985474,-0.085449,leftSide
-0.03894,0.985474,-0.085449,leftSide
-0.03894,0.985474,-0.085449,leftSide
-0.03894,0.985474,-0.085449,leftSide
-0.03894,0.985474,-0.085449,leftSide
-0.03894,0.985474,-0.085449,leftSide
-0.038208,0.984375,-0.083496,leftSide
-0.038208,0.984375,-0.083496,leftSide
-0.038208,0.984375,-0.083496,leftSide
-0.038208,0.984375,-0.083496,leftSide
-0.038208,0.984375,-0.083496,leftSide
-0.038208,0.984375,-0.083496,leftSide
-0.038208,0.984375,-0.083496,leftSide
-0.038208,0.984375,-0.083496,leftSide
-0.038818,0.983643,-0.08667,leftSide
-0.038818,0.983643,-0.08667,leftSide
-0.038818,0.983643,-0.08667,leftSide
-0.038818,0.983643,-0.08667,leftSide
-0.038818,0.983643,-0.08667,leftSide
-0.038818,0.983643,-0.08667,leftSide
-0.038818,0.983643,-0.08667,leftSide
-0.038818,0.983643,-0.08667,leftSide
-0.039307,0.983643,-0.086426,leftSide
-0.039307,0.983643,-0.086426,leftSide
-0.039307,0.983643,-0.086426,leftSide
-0.039307,0.983643,-0.086426,leftSide
-0.039307,0.983643,-0.086426,leftSide
-0.039307,0.983643,-0.086426,leftSide
-0.039307,0.983643,-0.086426,leftSide
-0.039673,0.983643,-0.08374,leftSide
-0.039673,0.983643,-0.08374,leftSide
-0.039673,0.983643,-0.08374,leftSide
-0.039673,0.983643,-0.08374,leftSide
-0.039673,0.983643,-0.08374,leftSide
-0.039673,0.983643,-0.08374,leftSide
-0.039673,0.983643,-0.08374,leftSide
-0.039673,0.983643,-0.08374,leftSide
-0.039917,0.980469,-0.083374,leftSide
-0.039917,0.980469,-0.083374,leftSide
-0.039917,0.980469,-0.083374,leftSide
-0.039917,0.980469,-0.083374,leftSide
-0.039917,0.980469,-0.083374,leftSide
-0.039917,0.980469,-0.083374,leftSide
-0.039917,0.980469,-0.083374,leftSide
-0.039917,0.980469,-0.083374,leftSide
-0.040161,0.981201,-0.082397,leftSide
-0.040161,0.981201,-0.082397,leftSide
-0.040161,0.981201,-0.082397,leftSide
-0.040161,0.981201,-0.082397,leftSide
-0.040161,0.981201,-0.082397,leftSide
-0.040161,0.981201,-0.082397,leftSide
-0.040161,0.981201,-0.082397,leftSide
-0.041016,0.983032,-0.08313,leftSide
-0.041016,0.983032,-0.08313,leftSide
-0.041016,0.983032,-0.08313,leftSide
-0.041016,0.983032,-0.08313,leftSide
-0.041016,0.983032,-0.08313,leftSide
