x,y,z,Ground Truth
-0.007568,0.984741,-0.037231,rightSide
-0.013062,0.994873,-0.054321,rightSide
-0.013062,0.994873,-0.054321,rightSide
-0.013062,0.994873,-0.054321,rightSide
-0.013062,0.994873,-0.054321,rightSide
-0.013062,0.994873,-0.054321,rightSide
-0.013062,0.994873,-0.054321,rightSide
-0.013062,0.994873,-0.054321,rightSide
-0.013062,0.994873,-0.054321,rightSide
-0.00293,0.987183,-0.033813,rightSide
-0.00293,0.987183,-0.033813,rightSide
-0.00293,0.987183,-0.033813,rightSide
-0.00293,0.987183,-0.033813,rightSide
-0.00293,0.987183,-0.033813,rightSide
-0.00293,0.987183,-0.033813,rightSide
-0.00293,0.987183,-0.033813,rightSide
0.003662,0.980347,-0.016602,rightSide
0.003662,0.980347,-0.016602,rightSide
0.003662,0.980347,-0.016602,rightSide
0.003662,0.980347,-0.016602,rightSide
0.003662,0.980347,-0.016602,rightSide
0.003662,0.980347,-0.016602,rightSide
0.003662,0.980347,-0.016602,rightSide
0.003662,0.980347,-0.016602,rightSide
0.0,0.985474,-0.015747,rightSide
0.0,0.985474,-0.015747,rightSide
0.0,0.985474,-0.015747,rightSide
0.0,0.985474,-0.015747,rightSide
0.0,0.985474,-0.015747,rightSide
0.0,0.985474,-0.015747,rightSide
0.0,0.985474,-0.015747,rightSide
0.0,0.985474,-0.015747,rightSide
-0.000244,0.986816,-0.011353,rightSide
-0.000244,0.986816,-0.011353,rightSide
-0.000244,0.986816,-0.011353,rightSide
-0.000244,0.986816,-0.011353,rightSide
-0.000244,0.986816,-0.011353,rightSide
-0.000244,0.986816,-0.011353,rightSide
-0.000244,0.986816,-0.011353,rightSide
